OrderiD,Item_Id,CustomerCode,CountryName,customer_country,QtyRequired,TotalArea,Amount,ITEM_NAME,QualityName,DesignName,ColorName,ShapeName
1291,10113,C-1,USA,C-1USA,6,15,406.8,HAND TUFTED,TUFTED 60C SEMI WORSTED,MARTHAS [10848],CREAM/BLUE,REC
1291,10114,C-1,USA,C-1USA,6,15,406.8,HAND TUFTED,TUFTED 60C SEMI WORSTED,MARTHAS [10895],BLACK/BLACK,REC
1291,855,C-1,USA,C-1USA,2,40,361.6,HAND TUFTED,TUFTED 60C SEMI WORSTED,MARTHAS [14968],BLACK/BEIGE,REC
1291,4895,C-1,USA,C-1USA,2,40,361.6,HAND TUFTED,TUFTED 60C SEMI WORSTED,MARTHAS [10848],CREAM/BLUE,REC
1294,10116,C-1,USA,C-1USA,8,80,736,DURRY,FLATWOVEN SEAGRASS+COTTON,PALACE FRET,SLATE IC-07,REC
1294,10118,C-1,USA,C-1USA,6,80,552,DURRY,FLATWOVEN SEAGRASS+COTTON,PALACE FRET,CREAM 3N-20,REC
1294,10120,C-1,USA,C-1USA,8,40,368,DURRY,FLATWOVEN SEAGRASS+COTTON,PALACE FRET,BLUE IF-02,REC
1297,10183,C-1,USA,C-1USA,1,99,492.03,HANDWOVEN,SHAGGY 0C FELTED,C-226,DENIM,REC
1322,5894,P-5,USA,P-5USA,25,40,2200,DURRY,FLATWOVEN JUTE+COTTON,PALI,MULTI,REC
1322,11161,P-5,USA,P-5USA,25,25,1375,DURRY,FLATWOVEN JUTE+COTTON,PALI,MULTI,REC
1322,5890,P-5,USA,P-5USA,75,6,990,DURRY,FLATWOVEN JUTE+COTTON,PALI,MULTI,REC
1322,5891,P-5,USA,P-5USA,5,20,220,DURRY,FLATWOVEN JUTE+COTTON,PALI,MULTI,REC
1323,5890,P-5,USA,P-5USA,3,6,0,DURRY,FLATWOVEN JUTE+COTTON,PALI,MULTI,REC
1328,1089,M-1,USA,M-1USA,7,108,1512,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,WHITE/IVORY,REC
1328,56,M-1,USA,M-1USA,7,80,1120,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,GREY/IVORY,REC
1328,64,M-1,USA,M-1USA,7,80,1120,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,PETAL,REC
1328,1097,M-1,USA,M-1USA,5,108,1107,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,PETAL,REC
1328,3291,M-1,USA,M-1USA,6,80,960,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,SCALLOP,PETAL,REC
1328,1677,M-1,USA,M-1USA,7,54,869.4,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,SHEA SHADOW STRIPE,PETAL,REC
1328,3289,M-1,USA,M-1USA,9,40,720,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,SCALLOP,PETAL,REC
1328,1680,M-1,USA,M-1USA,4,40,368,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,SHEA SHADOW STRIPE,W.WHITE,REC
1328,1079,M-1,USA,M-1USA,4,40,320,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,GREY/IVORY,REC
1329,10249,C-1,USA,C-1USA,15,80,1560,DURRY,FLATWOVEN PET YARN 2PLY,PLAID [9927],PROVINCIAL BLUE,REC
1329,10252,C-1,USA,C-1USA,15,80,1560,DURRY,FLATWOVEN PET YARN 2PLY,PLAID [9928],COLONIAL BLUE,REC
1329,10248,C-1,USA,C-1USA,20,40,1040,DURRY,FLATWOVEN PET YARN 2PLY,PLAID [9927],PROVINCIAL BLUE,REC
1329,10253,C-1,USA,C-1USA,20,40,1040,DURRY,FLATWOVEN PET YARN 2PLY,PLAID [9928],COLONIAL BLUE,REC
1329,10247,C-1,USA,C-1USA,15,15,292.5,DURRY,FLATWOVEN PET YARN 2PLY,PLAID [9927],PROVINCIAL BLUE,REC
1329,10254,C-1,USA,C-1USA,15,15,292.5,DURRY,FLATWOVEN PET YARN 2PLY,PLAID [9928],COLONIAL BLUE,REC
1329,10250,C-1,USA,C-1USA,20,2.25,58.5,DURRY,FLATWOVEN PET YARN 2PLY,PLAID [9927],PROVINCIAL BLUE,REC
1329,10251,C-1,USA,C-1USA,20,2.25,58.5,DURRY,FLATWOVEN PET YARN 2PLY,PLAID [9928],COLONIAL BLUE,REC
1330,10255,C-1,USA,C-1USA,1,9,44.73,HANDWOVEN,SHAGGY 0C FELTED,45 MULTI,MULTI,REC
1331,3864,C-1,USA,C-1USA,20,2.25,180,KNOTTED,KNOTTED 3/25 30C MS+30C HS,KASBAH STAR,G-1/G-2,REC
1331,10244,C-1,USA,C-1USA,10,2.25,46.8,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLUE/IVORY,REC
1332,10256,PC,USA,PCUSA,1,160,915.2,HAND TUFTED,TUFTED 30C,SWT-3B [GATE KEEPER],RED,REC
1333,3448,M-1,USA,M-1USA,11,80,1760,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AVILA,ROSE/WHITE,REC
1333,1590,M-1,USA,M-1USA,13,80,1664,HANDWOVEN,SHAGGY 60C 2PLY+PET YARN 2PLY,MOROCCAN SOLID,GREY,REC
1333,1549,M-1,USA,M-1USA,8,108,1339.2,HANDWOVEN,SHAGGY 60C,MOROCCAN DIAMOND,OCEAN,REC
1333,1610,M-1,USA,M-1USA,6,108,1036.8,HANDWOVEN,SHAGGY 60C 2PLY+PET YARN 2PLY,MOROCCAN SOLID,W.WHITE,REC
1333,7800,M-1,USA,M-1USA,11,40,682,HANDWOVEN,SHAGGY 60C,MOROCCAN DIAMOND,CHARCOAL,REC
1333,2506,M-1,USA,M-1USA,9,40,576,HANDWOVEN,SHAGGY 60C 2PLY+PET YARN 2PLY,MOROCCAN SOLID,PINK,REC
1333,2517,M-1,USA,M-1USA,4,54,345.6,HANDWOVEN,SHAGGY 60C 2PLY+PET YARN 2PLY,MOROCCAN SOLID,CHARCOAL,REC
1333,7812,M-1,USA,M-1USA,4,40,312,HANDWOVEN,SHAGGY 30C MS+30C HS,SPESSO SHAG [CHEVRON],BLUE/GREEN,REC
1334,10259,H-2,USA,H-2USA,240,80,28800,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON DIAMOND [9245],IVORY/BLUE,REC
1334,10257,H-2,USA,H-2USA,195,80,23400,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON ALLOVER [9572],IVORY/BROWN,REC
1334,10258,H-2,USA,H-2USA,195,80,23400,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON DIAMOND [9245],IVORY/GREY,REC
1339,3039,T-2,ITALY,T-2ITALY,5,4.08,954.7,HAND TUFTED,TUFTED 60C,LUANDA,159 ARANCIO MULTI,REC
1342,9614,P-5,USA,P-5USA,63,6,0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC
1342,9686,P-5,USA,P-5USA,25,3,0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC
1342,9687,P-5,USA,P-5USA,30,15,0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC
1342,9688,P-5,USA,P-5USA,15,40,0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC
1342,9689,P-5,USA,P-5USA,10,80,0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC
1342,9698,P-5,USA,P-5USA,12,20,0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC
1358,10503,I-2,ROMANIYA,I-2ROMANIYA,36,3.68,4239.36,HAND TUFTED,TUFTED 60C,8227,IVORY/MULTI,REC
1358,10468,I-2,ROMANIYA,I-2ROMANIYA,28,3.68,3812.48,HAND TUFTED,TUFTED 60C,GARA JUTTAN,156 ROSSO  MULTI,REC
1358,10663,I-2,ROMANIYA,I-2ROMANIYA,24,3.68,3179.52,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,CLARISSA [9617],MINT,REC
1358,10504,I-2,ROMANIYA,I-2ROMANIYA,14,5.8,2598.4,HAND TUFTED,TUFTED 60C,8227,IVORY/MULTI,REC
1358,10469,I-2,ROMANIYA,I-2ROMANIYA,12,5.8,2575.2,HAND TUFTED,TUFTED 60C,GARA JUTTAN,156 ROSSO  MULTI,REC
1358,12122,I-2,ROMANIYA,I-2ROMANIYA,28,3.68,2472.96,HANDWOVEN,SHAGGY 0C FELTED+10C FELTED,CAIRO,MULTI,REC
1358,10455,I-2,ROMANIYA,I-2ROMANIYA,32,3.68,2237.44,DURRY,FLATWOVEN JUTE,LISBON [9934],BEIGE/CHARCOAL,REC
1358,10462,I-2,ROMANIYA,I-2ROMANIYA,32,3.68,2237.44,DURRY,FLATWOVEN JUTE,LISBON [9725],MULTI,REC
1358,10465,I-2,ROMANIYA,I-2ROMANIYA,50,1.2,2220,HAND TUFTED,TUFTED 60C,GARA JUTTAN,156 ROSSO  MULTI,REC
1358,10501,I-2,ROMANIYA,I-2ROMANIYA,54,1.2,2073.6,HAND TUFTED,TUFTED 60C,8227,IVORY/MULTI,REC
1358,10413,I-2,ROMANIYA,I-2ROMANIYA,28,3.68,2009.28,DURRY,FLATWOVEN 60C,MODASA [8758],YELLOW,REC
1358,10487,I-2,ROMANIYA,I-2ROMANIYA,26,3.68,1913.6,DURRY,FLATWOVEN 60C+LUREX,LUREX [9665],NATURAL,REC
1358,10666,I-2,ROMANIYA,I-2ROMANIYA,44,1.2,1900.8,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,CLARISSA [9617],MINT,REC
1358,10483,I-2,ROMANIYA,I-2ROMANIYA,26,3.68,1817.92,DURRY,FLATWOVEN 60C,HALO [9829],DUCK  EGG,REC
1358,10456,I-2,ROMANIYA,I-2ROMANIYA,16,5.8,1763.2,DURRY,FLATWOVEN JUTE,LISBON [9934],BEIGE/CHARCOAL,REC
1358,10463,I-2,ROMANIYA,I-2ROMANIYA,16,5.8,1763.2,DURRY,FLATWOVEN JUTE,LISBON [9725],MULTI,REC
1358,10664,I-2,ROMANIYA,I-2ROMANIYA,8,5.8,1670.4,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,CLARISSA [9617],MINT,REC
1358,10478,I-2,ROMANIYA,I-2ROMANIYA,26,3.68,1530.88,DURRY,FLATWOVEN 60C+LUREX,LUREX STRIPES [9719],SILVER,REC
1358,12123,I-2,ROMANIYA,I-2ROMANIYA,10,5.8,1392,HANDWOVEN,SHAGGY 0C FELTED+10C FELTED,CAIRO,MULTI,REC
1358,12124,I-2,ROMANIYA,I-2ROMANIYA,48,1.2,1382.4,HANDWOVEN,SHAGGY 0C FELTED+10C FELTED,CAIRO,MULTI,REC
1358,10419,I-2,ROMANIYA,I-2ROMANIYA,34,3.68,1376.32,DURRY,FLATWOVEN CHINDI,CHINDI-BORDER,YELLOW,REC
1358,10502,I-2,ROMANIYA,I-2ROMANIYA,16,2.6,1331.2,HAND TUFTED,TUFTED 60C,8227,IVORY/MULTI,REC
1358,10491,I-2,ROMANIYA,I-2ROMANIYA,10,4,1280,HAND TUFTED,TUFTED 60C,RAJMAHAL BORDER [9935],IVORY/MULTI,ROUND
1358,10490,I-2,ROMANIYA,I-2ROMANIYA,14,2.56,1146.88,HAND TUFTED,TUFTED 60C,RAJMAHAL BORDER [9935],IVORY/MULTI,ROUND
1358,10452,I-2,ROMANIYA,I-2ROMANIYA,50,1.2,1140,DURRY,FLATWOVEN JUTE,LISBON [9934],BEIGE/CHARCOAL,REC
1358,10459,I-2,ROMANIYA,I-2ROMANIYA,50,1.2,1140,DURRY,FLATWOVEN JUTE,LISBON [9725],MULTI,REC
1358,10424,I-2,ROMANIYA,I-2ROMANIYA,28,3.68,1133.44,DURRY,FLATWOVEN CHINDI,CHINDI-BORDER,GREEN,REC
1358,10429,I-2,ROMANIYA,I-2ROMANIYA,28,3.68,1133.44,DURRY,FLATWOVEN CHINDI,CHINDI-BORDER,RED,REC
1358,10414,I-2,ROMANIYA,I-2ROMANIYA,10,5.8,1131,DURRY,FLATWOVEN 60C,MODASA [8758],YELLOW,REC
1358,10411,I-2,ROMANIYA,I-2ROMANIYA,48,1.2,1123.2,DURRY,FLATWOVEN 60C,MODASA [8758],YELLOW,REC
1358,10505,I-2,ROMANIYA,I-2ROMANIYA,4,8.75,1120,HAND TUFTED,TUFTED 60C,8227,IVORY/MULTI,REC
1358,10479,I-2,ROMANIYA,I-2ROMANIYA,12,5.8,1113.6,DURRY,FLATWOVEN 60C+LUREX,LUREX STRIPES [9719],SILVER,REC
1358,10485,I-2,ROMANIYA,I-2ROMANIYA,44,1.2,1056,DURRY,FLATWOVEN 60C+LUREX,LUREX [9665],NATURAL,REC
1358,10481,I-2,ROMANIYA,I-2ROMANIYA,44,1.2,1003.2,DURRY,FLATWOVEN 60C,HALO [9829],DUCK  EGG,REC
1358,10467,I-2,ROMANIYA,I-2ROMANIYA,10,2.6,962,HAND TUFTED,TUFTED 60C,GARA JUTTAN,156 ROSSO  MULTI,REC
1358,10662,I-2,ROMANIYA,I-2ROMANIYA,10,2.6,936,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,CLARISSA [9617],MINT,REC
1358,10488,I-2,ROMANIYA,I-2ROMANIYA,8,5.8,928,DURRY,FLATWOVEN 60C+LUREX,LUREX [9665],NATURAL,REC
1358,10489,I-2,ROMANIYA,I-2ROMANIYA,20,1.44,921.6,HAND TUFTED,TUFTED 60C,RAJMAHAL BORDER [9935],IVORY/MULTI,ROUND
1358,10454,I-2,ROMANIYA,I-2ROMANIYA,18,2.6,889.2,DURRY,FLATWOVEN JUTE,LISBON [9934],BEIGE/CHARCOAL,REC
1358,10461,I-2,ROMANIYA,I-2ROMANIYA,18,2.6,889.2,DURRY,FLATWOVEN JUTE,LISBON [9725],MULTI,REC
1358,10484,I-2,ROMANIYA,I-2ROMANIYA,8,5.8,881.6,DURRY,FLATWOVEN 60C,HALO [9829],DUCK  EGG,REC
1358,10476,I-2,ROMANIYA,I-2ROMANIYA,44,1.2,844.8,DURRY,FLATWOVEN 60C+LUREX,LUREX STRIPES [9719],SILVER,REC
1358,10492,I-2,ROMANIYA,I-2ROMANIYA,4,6.25,800,HAND TUFTED,TUFTED 60C,RAJMAHAL BORDER [9935],IVORY/MULTI,ROUND
1358,10420,I-2,ROMANIYA,I-2ROMANIYA,12,5.8,765.6,DURRY,FLATWOVEN CHINDI,CHINDI-BORDER,YELLOW,REC
1358,12121,I-2,ROMANIYA,I-2ROMANIYA,12,2.6,748.8,HANDWOVEN,SHAGGY 0C FELTED+10C FELTED,CAIRO,MULTI,REC
1358,10457,I-2,ROMANIYA,I-2ROMANIYA,4,8.75,665,DURRY,FLATWOVEN JUTE,LISBON [9934],BEIGE/CHARCOAL,REC
1358,10464,I-2,ROMANIYA,I-2ROMANIYA,4,8.75,665,DURRY,FLATWOVEN JUTE,LISBON [9725],MULTI,REC
1358,10416,I-2,ROMANIYA,I-2ROMANIYA,50,1.2,660,DURRY,FLATWOVEN CHINDI,CHINDI-BORDER,YELLOW,REC
1358,10470,I-2,ROMANIYA,I-2ROMANIYA,2,8.75,647.5,HAND TUFTED,TUFTED 60C,GARA JUTTAN,156 ROSSO  MULTI,REC
1358,10425,I-2,ROMANIYA,I-2ROMANIYA,10,5.8,638,DURRY,FLATWOVEN CHINDI,CHINDI-BORDER,GREEN,REC
1358,10430,I-2,ROMANIYA,I-2ROMANIYA,10,5.8,638,DURRY,FLATWOVEN CHINDI,CHINDI-BORDER,RED,REC
1358,10421,I-2,ROMANIYA,I-2ROMANIYA,48,1.2,633.6,DURRY,FLATWOVEN CHINDI,CHINDI-BORDER,GREEN,REC
1358,10426,I-2,ROMANIYA,I-2ROMANIYA,48,1.2,633.6,DURRY,FLATWOVEN CHINDI,CHINDI-BORDER,RED,REC
1358,10665,I-2,ROMANIYA,I-2ROMANIYA,2,8.75,630,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,CLARISSA [9617],MINT,REC
1358,10412,I-2,ROMANIYA,I-2ROMANIYA,12,2.6,608.4,DURRY,FLATWOVEN 60C,MODASA [8758],YELLOW,REC
1358,10506,I-2,ROMANIYA,I-2ROMANIYA,10,1.84,588.8,HAND TUFTED,TUFTED 60C,8227,IVORY/MULTI,REC
1358,10477,I-2,ROMANIYA,I-2ROMANIYA,14,2.6,582.4,DURRY,FLATWOVEN 60C+LUREX,LUREX STRIPES [9719],SILVER,REC
1358,10486,I-2,ROMANIYA,I-2ROMANIYA,10,2.6,520,DURRY,FLATWOVEN 60C+LUREX,LUREX [9665],NATURAL,REC
1358,10482,I-2,ROMANIYA,I-2ROMANIYA,10,2.6,494,DURRY,FLATWOVEN 60C,HALO [9829],DUCK  EGG,REC
1358,10453,I-2,ROMANIYA,I-2ROMANIYA,14,1.84,489.44,DURRY,FLATWOVEN JUTE,LISBON [9934],BEIGE/CHARCOAL,REC
1358,10460,I-2,ROMANIYA,I-2ROMANIYA,14,1.84,489.44,DURRY,FLATWOVEN JUTE,LISBON [9725],MULTI,REC
1358,10418,I-2,ROMANIYA,I-2ROMANIYA,12,2.6,343.2,DURRY,FLATWOVEN CHINDI,CHINDI-BORDER,YELLOW,REC
1358,10415,I-2,ROMANIYA,I-2ROMANIYA,2,8.75,341.25,DURRY,FLATWOVEN 60C,MODASA [8758],YELLOW,REC
1358,10423,I-2,ROMANIYA,I-2ROMANIYA,10,2.6,286,DURRY,FLATWOVEN CHINDI,CHINDI-BORDER,GREEN,REC
1358,10428,I-2,ROMANIYA,I-2ROMANIYA,10,2.6,286,DURRY,FLATWOVEN CHINDI,CHINDI-BORDER,RED,REC
1358,10480,I-2,ROMANIYA,I-2ROMANIYA,2,8.75,280,DURRY,FLATWOVEN 60C+LUREX,LUREX STRIPES [9719],SILVER,REC
1358,10417,I-2,ROMANIYA,I-2ROMANIYA,12,1.84,242.88,DURRY,FLATWOVEN CHINDI,CHINDI-BORDER,YELLOW,REC
1358,10422,I-2,ROMANIYA,I-2ROMANIYA,12,1.84,242.88,DURRY,FLATWOVEN CHINDI,CHINDI-BORDER,GREEN,REC
1358,10427,I-2,ROMANIYA,I-2ROMANIYA,12,1.84,242.88,DURRY,FLATWOVEN CHINDI,CHINDI-BORDER,RED,REC
1364,10554,E-2,CANADA,E-2CANADA,2,140,980,DOUBLE BACK,D.B. PET YARN 60C,ZIGZAG,CHARCOAL,REC
1364,10544,E-2,CANADA,E-2CANADA,2,108,972,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,IKAT,GREY,REC
1364,10549,E-2,CANADA,E-2CANADA,2,108,972,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,CHARCOAL/GREY,REC
1364,10552,E-2,CANADA,E-2CANADA,3,80,840,DOUBLE BACK,D.B. PET YARN 60C,ZIGZAG,CHARCOAL,REC
1364,10553,E-2,CANADA,E-2CANADA,2,108,756,DOUBLE BACK,D.B. PET YARN 60C,ZIGZAG,CHARCOAL,REC
1364,10543,E-2,CANADA,E-2CANADA,2,80,720,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,IKAT,GREY,REC
1364,10548,E-2,CANADA,E-2CANADA,2,80,720,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,CHARCOAL/GREY,REC
1364,10550,E-2,CANADA,E-2CANADA,1,140,630,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,CHARCOAL/GREY,REC
1364,10555,E-2,CANADA,E-2CANADA,2,54,486,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,IKAT,GREY,REC
1364,10558,E-2,CANADA,E-2CANADA,2,54,378,DOUBLE BACK,D.B. PET YARN 60C,ZIGZAG,CHARCOAL,REC
1364,10547,E-2,CANADA,E-2CANADA,2,40,360,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,CHARCOAL/GREY,REC
1364,10546,E-2,CANADA,E-2CANADA,2,24,216,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,CHARCOAL/GREY,REC
1364,10541,E-2,CANADA,E-2CANADA,1,40,180,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,IKAT,GREY,REC
1364,10540,E-2,CANADA,E-2CANADA,2,15,135,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,IKAT,GREY,REC
1364,10557,E-2,CANADA,E-2CANADA,2,15,105,DOUBLE BACK,D.B. PET YARN 60C,ZIGZAG,CHARCOAL,REC
1376,10592,P-5,USA,P-5USA,16,140,2240,HANDWOVEN,SHAGGY 60C+100C JUTE,MOROCCAN [NAKURU],NATURAL/IVORY,REC
1376,10597,P-5,USA,P-5USA,20,80,1600,HANDWOVEN,SHAGGY 60C+100C JUTE,MOROCCAN [NAKURU],NATURAL/IVORY,REC
1376,10596,P-5,USA,P-5USA,25,40,1000,HANDWOVEN,SHAGGY 60C+100C JUTE,MOROCCAN [NAKURU],NATURAL/IVORY,REC
1376,10598,P-5,USA,P-5USA,300,3,900,HANDWOVEN,SHAGGY 60C+100C JUTE,MOROCCAN [NAKURU],NATURAL/IVORY,REC
1376,10595,P-5,USA,P-5USA,45,15,675,HANDWOVEN,SHAGGY 60C+100C JUTE,MOROCCAN [NAKURU],NATURAL/IVORY,REC
1376,10593,P-5,USA,P-5USA,100,6,600,HANDWOVEN,SHAGGY 60C+100C JUTE,MOROCCAN [NAKURU],NATURAL/IVORY,REC
1376,10594,P-5,USA,P-5USA,20,20,400,HANDWOVEN,SHAGGY 60C+100C JUTE,MOROCCAN [NAKURU],NATURAL/IVORY,REC
1376,10599,P-5,USA,P-5USA,12,1.5,18,HANDWOVEN,SHAGGY 60C+100C JUTE,MOROCCAN [NAKURU],NATURAL/IVORY,REC
1378,10613,P-5,USA,P-5USA,45,15,675,KNOTTED,KNOTTED 3/18 JUTE,OASIS [9399],MULTI,REC
1378,10611,P-5,USA,P-5USA,78,6,468,KNOTTED,KNOTTED 3/18 JUTE,OASIS [9399],MULTI,REC
1378,10612,P-5,USA,P-5USA,15,20,300,KNOTTED,KNOTTED 3/18 JUTE,OASIS [9399],MULTI,REC
1378,10614,P-5,USA,P-5USA,4,40,160,KNOTTED,KNOTTED 3/18 JUTE,OASIS [9399],MULTI,REC
1402,10745,JL,UK,JLUK,10,6,1410,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,EDIE [9277],CREAM,REC
1403,10745,JL,UK,JLUK,6,6,846,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,EDIE [9277],CREAM,REC
1432,10909,PD,BELGIUM,PDBELGIUM,1,26.52,1034.28,KNOTTED,KNOTTED 3/25 SUMAK,PLAIN,NATURAL-59,REC
1433,5848,T-5,UK,T-5UK,100,24,2160,DURRY,FLATWOVEN COTTON,N70569 [JACQUARD],ANATOLIA,REC
1433,10917,T-5,UK,T-5UK,100,24,2160,DURRY,FLATWOVEN COTTON,PJ-102,MULTI,REC
1433,10919,T-5,UK,T-5UK,100,24,2160,DURRY,FLATWOVEN COTTON,PJ-106,GREY/BLUE,REC
1433,5507,T-5,UK,T-5UK,50,24,1680,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,GEO GRILL,LT.BLUE,REC
1433,10915,T-5,UK,T-5UK,50,24,1440,DURRY,FLATWOVEN COTTON+LUREX,STAR,SILVER,REC
1433,10916,T-5,UK,T-5UK,50,15,1312.5,DURRY,FLATWOVEN 60C+LUREX,STAR,NATURAL,REC
1433,5877,T-5,UK,T-5UK,100,15,1200,DURRY,FLATWOVEN COTTON,CHINDI-C01,RED,REC
1433,5878,T-5,UK,T-5UK,100,15,1200,DURRY,FLATWOVEN COTTON,CHINDI-C03,RED,REC
1433,5879,T-5,UK,T-5UK,100,15,1200,DURRY,FLATWOVEN COTTON,CHINDI-C02,BLUE,REC
1433,10912,T-5,UK,T-5UK,100,15,1200,DURRY,FLATWOVEN COTTON,CHINDI-C06,PINK/MULTI,REC
1433,10920,T-5,UK,T-5UK,50,24,1080,DURRY,FLATWOVEN COTTON,PJ-107,MULTI,REC
1433,10910,T-5,UK,T-5UK,50,15,600,DURRY,FLATWOVEN COTTON,CHINDI-C04,MULTI,REC
1433,10911,T-5,UK,T-5UK,50,15,600,DURRY,FLATWOVEN COTTON,CHINDI-C05,MULTI,REC
1433,10913,T-5,UK,T-5UK,50,15,600,DURRY,FLATWOVEN COTTON,CHINDI-C07,MULTI,REC
1446,5174,P-5,USA,P-5USA,15,108,3483,HAND TUFTED,TUFTED 30C 2PLY,OLIO,BLUE,REC
1446,5172,P-5,USA,P-5USA,22,40,1892,HAND TUFTED,TUFTED 30C 2PLY,OLIO,BLUE,REC
1446,5170,P-5,USA,P-5USA,50,15,1612.5,HAND TUFTED,TUFTED 30C 2PLY,OLIO,BLUE,REC
1446,5173,P-5,USA,P-5USA,5,80,860,HAND TUFTED,TUFTED 30C 2PLY,OLIO,BLUE,REC
1446,5169,P-5,USA,P-5USA,50,6,645,HAND TUFTED,TUFTED 30C 2PLY,OLIO,BLUE,REC
1447,5169,P-5,USA,P-5USA,3,6,38.7,HAND TUFTED,TUFTED 30C 2PLY,OLIO,BLUE,REC
1448,2174,P-5,USA,P-5USA,60,80,19680,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC
1448,2175,P-5,USA,P-5USA,15,40,2460,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC
1448,2176,P-5,USA,P-5USA,25,6,615,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC
1448,2177,P-5,USA,P-5USA,5,20,410,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC
1448,4070,P-5,USA,P-5USA,5,15,307.5,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC
1449,2176,P-5,USA,P-5USA,3,6,73.8,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC
1450,5591,P-5,USA,P-5USA,20,80,3680,HANDWOVEN,SHAGGY 30C MS+30C HS,NEUTRA [MOROCCAN],GREY,REC
1450,10959,P-5,USA,P-5USA,5,140,1610,HANDWOVEN,SHAGGY 30C MS+30C HS,NEUTRA [MOROCCAN],GREY,REC
1450,5589,P-5,USA,P-5USA,5,15,172.5,HANDWOVEN,SHAGGY 30C MS+30C HS,NEUTRA [MOROCCAN],GREY,REC
1451,5587,P-5,USA,P-5USA,3,6,41.4,HANDWOVEN,SHAGGY 30C MS+30C HS,NEUTRA [MOROCCAN],GREY,REC
1452,2182,P-5,USA,P-5USA,40,140,22960,KNOTTED,KNOTTED 3/25 30C MS+30C,MASSENA,G-1/BLUE,REC
1452,2181,P-5,USA,P-5USA,55,80,18040,KNOTTED,KNOTTED 3/25 30C MS+30C,MASSENA,G-1/BLUE,REC
1452,2180,P-5,USA,P-5USA,20,40,3280,KNOTTED,KNOTTED 3/25 30C MS+30C,MASSENA,G-1/BLUE,REC
1452,4066,P-5,USA,P-5USA,50,3,615,KNOTTED,KNOTTED 3/25 30C MS+30C,MASSENA,G-1/BLUE,REC
1453,2178,P-5,USA,P-5USA,3,6,73.8,KNOTTED,KNOTTED 3/25 30C MS+30C,MASSENA,G-1/BLUE,REC
1460,2164,P-5,USA,P-5USA,80,80,26240,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC
1460,4080,P-5,USA,P-5USA,5,108,2214,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC
